code_station,date,debit
O7145220,2020-07-02 23:00:00,0.18
O7041510,2020-07-02 23:00:00,3.89
O7101510,2020-07-02 23:00:00,6.66
O7054010,2020-07-02 23:00:00,0.49
O7074020,2020-07-02 23:00:00,0.64
ENTEDF,2020-07-02 23:00:00,46.6
CAHEDF,2020-07-02 23:00:00,60.7
GOUL,2020-07-02 23:00:00,1.5
O7161510_E,2020-07-02 23:00:00,16.4
D_MOULINET,2020-07-02 23:00:00,0.03
D_GANIVET,2020-07-02 23:00:00,0
NAT_O77015,2020-07-02 23:00:00,29.9902
O6140010,2020-07-02 23:00:00,150.375
O7094010,2020-07-02 23:00:00,1.61
O6140010,2020-07-02 22:45:00,152.91
O7094010,2020-07-02 22:45:00,1.61
O6140010,2020-07-02 22:30:00,152.715
O7094010,2020-07-02 22:30:00,1.58
O6140010,2020-07-02 22:15:00,152.715
O7094010,2020-07-02 22:15:00,1.6
COUTET,2020-07-02 22:00:00,78.3
O7145220,2020-07-02 22:00:00,0.18
O7041510,2020-07-02 22:00:00,3.91
O7101510,2020-07-02 22:00:00,6.75
O7054010,2020-07-02 22:00:00,0.51
O7074020,2020-07-02 22:00:00,0.66
ENTEDF,2020-07-02 22:00:00,65.4
CAHEDF,2020-07-02 22:00:00,63.4
GOUL,2020-07-02 22:00:00,1.51
O7161510_E,2020-07-02 22:00:00,15.6
D_MOULINET,2020-07-02 22:00:00,0.03
D_GANIVET,2020-07-02 22:00:00,0
NAT_O77015,2020-07-02 22:00:00,30.3087
O6140010,2020-07-02 22:00:00,154.665
O7094010,2020-07-02 22:00:00,1.57
O6140010,2020-07-02 21:45:00,157.59
O7094010,2020-07-02 21:45:00,1.58
O6140010,2020-07-02 21:30:00,160.905
O7094010,2020-07-02 21:30:00,1.58
O6140010,2020-07-02 21:15:00,166.26
O7094010,2020-07-02 21:15:00,1.6
COUTET,2020-07-02 21:00:00,76.7
O7145220,2020-07-02 21:00:00,0.17
O7041510,2020-07-02 21:00:00,3.94
O7101510,2020-07-02 21:00:00,7.34
O7054010,2020-07-02 21:00:00,0.56
O7074020,2020-07-02 21:00:00,0.67
ENTEDF,2020-07-02 21:00:00,66.3
CAHEDF,2020-07-02 21:00:00,71.8
O7161510_E,2020-07-02 21:00:00,16
D_MOULINET,2020-07-02 21:00:00,0.03
D_GANIVET,2020-07-02 21:00:00,0
NAT_O77015,2020-07-02 21:00:00,32.0276
O6140010,2020-07-02 21:00:00,169.41
O7094010,2020-07-02 21:00:00,1.61
GOUL,2020-07-02 21:00:00,1.52
O6140010,2020-07-02 20:45:00,173.82
O7094010,2020-07-02 20:45:00,1.59
O6140010,2020-07-02 20:30:00,175.92
O7094010,2020-07-02 20:30:00,1.61
O6140010,2020-07-02 20:15:00,181.59
O7094010,2020-07-02 20:15:00,1.61
COUTET,2020-07-02 20:00:00,75.1
O7145220,2020-07-02 20:00:00,0.17
O7041510,2020-07-02 20:00:00,4.12
O7101510,2020-07-02 20:00:00,6.84
O7054010,2020-07-02 20:00:00,0.64
O7074020,2020-07-02 20:00:00,0.68
ENTEDF,2020-07-02 20:00:00,76.7
CAHEDF,2020-07-02 20:00:00,87
O7161510_E,2020-07-02 20:00:00,15.8
D_MOULINET,2020-07-02 20:00:00,0.03
D_GANIVET,2020-07-02 20:00:00,0
NAT_O77015,2020-07-02 20:00:00,30.8914
O6140010,2020-07-02 20:00:00,184.11
O7094010,2020-07-02 20:00:00,1.62
GOUL,2020-07-02 20:00:00,1.52
O6140010,2020-07-02 19:45:00,187.68
O7094010,2020-07-02 19:45:00,1.62
O6140010,2020-07-02 19:30:00,190.62
O7094010,2020-07-02 19:30:00,1.62
O6140010,2020-07-02 19:15:00,193.56
O7094010,2020-07-02 19:15:00,1.62
COUTET,2020-07-02 19:00:00,74.4
O7145220,2020-07-02 19:00:00,0.16
O7041510,2020-07-02 19:00:00,4.2
O7101510,2020-07-02 19:00:00,6.46
O7054010,2020-07-02 19:00:00,0.55
O7074020,2020-07-02 19:00:00,0.64
ENTEDF,2020-07-02 19:00:00,89.5
CAHEDF,2020-07-02 19:00:00,99.8
GOUL,2020-07-02 19:00:00,1.53
O7161510_E,2020-07-02 19:00:00,15.8
D_MOULINET,2020-07-02 19:00:00,0.03
D_GANIVET,2020-07-02 19:00:00,0
NAT_O77015,2020-07-02 19:00:00,29.6684
O6140010,2020-07-02 19:00:00,196.08
O7094010,2020-07-02 19:00:00,1.62
O6140010,2020-07-02 18:45:00,199.02
O7094010,2020-07-02 18:45:00,1.63
O6140010,2020-07-02 18:30:00,199.02
O7094010,2020-07-02 18:30:00,1.63
O6140010,2020-07-02 18:15:00,199.44
O7094010,2020-07-02 18:15:00,1.63
COUTET,2020-07-02 18:00:00,73.5
O7145220,2020-07-02 18:00:00,0.17
O7041510,2020-07-02 18:00:00,4.18
O7101510,2020-07-02 18:00:00,6.46
O7054010,2020-07-02 18:00:00,0.47
O7074020,2020-07-02 18:00:00,0.64
ENTEDF,2020-07-02 18:00:00,88.6
CAHEDF,2020-07-02 18:00:00,86.3
GOUL,2020-07-02 18:00:00,1.56
O7161510_E,2020-07-02 18:00:00,16.1
D_MOULINET,2020-07-02 18:00:00,0.03
D_GANIVET,2020-07-02 18:00:00,0
NAT_O77015,2020-07-02 18:00:00,29.778
O6140010,2020-07-02 18:00:00,199.02
O7094010,2020-07-02 18:00:00,1.64
O6140010,2020-07-02 17:45:00,199.44
O7094010,2020-07-02 17:45:00,1.64
O6140010,2020-07-02 17:30:00,199.23
O7094010,2020-07-02 17:30:00,1.673
O6140010,2020-07-02 17:15:00,198.18
O7094010,2020-07-02 17:15:00,1.684
COUTET,2020-07-02 17:00:00,70.2
O7145220,2020-07-02 17:00:00,0.17
O7041510,2020-07-02 17:00:00,4.22
O7101510,2020-07-02 17:00:00,6.55
O7054010,2020-07-02 17:00:00,0.47
O7074020,2020-07-02 17:00:00,0.65
ENTEDF,2020-07-02 17:00:00,75.4
CAHEDF,2020-07-02 17:00:00,70.1
O7161510_E,2020-07-02 17:00:00,15.8
D_MOULINET,2020-07-02 17:00:00,0.03
D_GANIVET,2020-07-02 17:00:00,0
NAT_O77015,2020-07-02 17:00:00,30.1963
O6140010,2020-07-02 17:00:00,196.92
O7094010,2020-07-02 17:00:00,1.684
GOUL,2020-07-02 17:00:00,1.58
O6140010,2020-07-02 16:45:00,197.55
O7094010,2020-07-02 16:45:00,1.684
O6140010,2020-07-02 16:30:00,199.02
O7094010,2020-07-02 16:30:00,1.684
O6140010,2020-07-02 16:15:00,202.17
O7094010,2020-07-02 16:15:00,1.684
COUTET,2020-07-02 16:00:00,70.4
O7145220,2020-07-02 16:00:00,0.17
O7041510,2020-07-02 16:00:00,4.22
O7101510,2020-07-02 16:00:00,6.55
O7054010,2020-07-02 16:00:00,0.48
O7074020,2020-07-02 16:00:00,0.64
ENTEDF,2020-07-02 16:00:00,60.9
CAHEDF,2020-07-02 16:00:00,77.2
O7161510_E,2020-07-02 16:00:00,16.2
D_MOULINET,2020-07-02 16:00:00,0.03
D_GANIVET,2020-07-02 16:00:00,0
NAT_O77015,2020-07-02 16:00:00,30.1963
O6140010,2020-07-02 16:00:00,202.17
O7094010,2020-07-02 16:00:00,1.695
GOUL,2020-07-02 16:00:00,1.59
O6140010,2020-07-02 15:45:00,196.08
O7094010,2020-07-02 15:45:00,1.695
O6140010,2020-07-02 15:30:00,196.08
O7094010,2020-07-02 15:30:00,1.695
O6140010,2020-07-02 15:15:00,196.08
O7094010,2020-07-02 15:15:00,1.673
COUTET,2020-07-02 15:00:00,71.1
O7145220,2020-07-02 15:00:00,0.17
O7041510,2020-07-02 15:00:00,4.22
O7101510,2020-07-02 15:00:00,6.55
O7054010,2020-07-02 15:00:00,0.49
O7074020,2020-07-02 15:00:00,0.66
ENTEDF,2020-07-02 15:00:00,56.6
CAHEDF,2020-07-02 15:00:00,85.3
GOUL,2020-07-02 15:00:00,1.61
O7161510_E,2020-07-02 15:00:00,16.2
D_MOULINET,2020-07-02 15:00:00,0.03
D_GANIVET,2020-07-02 15:00:00,0
NAT_O77015,2020-07-02 15:00:00,30.2511
O6140010,2020-07-02 15:00:00,195.66
O7094010,2020-07-02 15:00:00,1.673
O6140010,2020-07-02 14:45:00,192.93
O7094010,2020-07-02 14:45:00,1.673
O6140010,2020-07-02 14:30:00,193.56
O7094010,2020-07-02 14:30:00,1.673
O6140010,2020-07-02 14:15:00,191.04
O7094010,2020-07-02 14:15:00,1.695
COUTET,2020-07-02 14:00:00,72.2
O7145220,2020-07-02 14:00:00,0.18
O7041510,2020-07-02 14:00:00,4.1
O7101510,2020-07-02 14:00:00,6.61
O7054010,2020-07-02 14:00:00,0.49
O7074020,2020-07-02 14:00:00,0.65
ENTEDF,2020-07-02 14:00:00,53
CAHEDF,2020-07-02 14:00:00,78.1
GOUL,2020-07-02 14:00:00,1.61
O7161510_E,2020-07-02 14:00:00,16.2
D_MOULINET,2020-07-02 14:00:00,0.03
D_GANIVET,2020-07-02 14:00:00,0
NAT_O77015,2020-07-02 14:00:00,30.4171
O6140010,2020-07-02 14:00:00,187.68
O7094010,2020-07-02 14:00:00,1.695
O6140010,2020-07-02 13:45:00,187.47
O7094010,2020-07-02 13:45:00,1.706
O6140010,2020-07-02 13:30:00,187.68
O7094010,2020-07-02 13:30:00,1.695
O6140010,2020-07-02 13:15:00,187.47
O7094010,2020-07-02 13:15:00,1.695
COUTET,2020-07-02 13:00:00,71.3
O7145220,2020-07-02 13:00:00,0.18
O7041510,2020-07-02 13:00:00,4.06
O7101510,2020-07-02 13:00:00,6.66
O7054010,2020-07-02 13:00:00,0.5
O7074020,2020-07-02 13:00:00,0.69
ENTEDF,2020-07-02 13:00:00,53.7
CAHEDF,2020-07-02 13:00:00,72.3
O7161510_E,2020-07-02 13:00:00,16.1
D_MOULINET,2020-07-02 13:00:00,0.03
D_GANIVET,2020-07-02 13:00:00,0
NAT_O77015,2020-07-02 13:00:00,30.6732
GOUL,2020-07-02 13:00:00,1.63
O6140010,2020-07-02 13:00:00,183.9
O7094010,2020-07-02 13:00:00,1.695
O6140010,2020-07-02 12:45:00,175.71
O7094010,2020-07-02 12:45:00,1.695
O6140010,2020-07-02 12:30:00,172.56
O7094010,2020-07-02 12:30:00,1.684
O6140010,2020-07-02 12:15:00,178.44
O7094010,2020-07-02 12:15:00,1.695
COUTET,2020-07-02 12:00:00,72.2
O7145220,2020-07-02 12:00:00,0.17
O7041510,2020-07-02 12:00:00,4.08
O7101510,2020-07-02 12:00:00,6.41
O7054010,2020-07-02 12:00:00,0.5
O7074020,2020-07-02 12:00:00,0.7
ENTEDF,2020-07-02 12:00:00,68.2
CAHEDF,2020-07-02 12:00:00,72.3
O7161510_E,2020-07-02 12:00:00,16.2
D_MOULINET,2020-07-02 12:00:00,0.03
D_GANIVET,2020-07-02 12:00:00,0
NAT_O77015,2020-07-02 12:00:00,30.1501
O6140010,2020-07-02 12:00:00,184.74
O7094010,2020-07-02 12:00:00,1.695
GOUL,2020-07-02 12:00:00,1.64
O6140010,2020-07-02 11:45:00,181.59
O7094010,2020-07-02 11:45:00,1.695
O6140010,2020-07-02 11:30:00,177.39
O7094010,2020-07-02 11:30:00,1.695
O6140010,2020-07-02 11:15:00,173.19
O7094010,2020-07-02 11:15:00,1.695
COUTET,2020-07-02 11:00:00,72.6
O7145220,2020-07-02 11:00:00,0.18
O7041510,2020-07-02 11:00:00,4.1
O7101510,2020-07-02 11:00:00,5.56
O7054010,2020-07-02 11:00:00,0.5
O7074020,2020-07-02 11:00:00,0.68
ENTEDF,2020-07-02 11:00:00,70.2
CAHEDF,2020-07-02 11:00:00,71.6
GOUL,2020-07-02 11:00:00,1.64
O7161510_E,2020-07-02 11:00:00,16.1
D_MOULINET,2020-07-02 11:00:00,0.03
D_GANIVET,2020-07-02 11:00:00,0
NAT_O77015,2020-07-02 11:00:00,27.6596
O6140010,2020-07-02 11:00:00,172.56
O7094010,2020-07-02 11:00:00,1.695
O6140010,2020-07-02 10:45:00,172.56
O7094010,2020-07-02 10:45:00,1.695
O6140010,2020-07-02 10:30:00,166.68
O7094010,2020-07-02 10:30:00,1.695
O6140010,2020-07-02 10:15:00,160.905
O7094010,2020-07-02 10:15:00,1.717
COUTET,2020-07-02 10:00:00,74.9
O7145220,2020-07-02 10:00:00,0.19
O7041510,2020-07-02 10:00:00,4.02
O7101510,2020-07-02 10:00:00,5.74
O7054010,2020-07-02 10:00:00,0.5
O7074020,2020-07-02 10:00:00,0.66
ENTEDF,2020-07-02 10:00:00,77.7
CAHEDF,2020-07-02 10:00:00,70.5
GOUL,2020-07-02 10:00:00,1.65
O7161510_E,2020-07-02 10:00:00,16.5
D_MOULINET,2020-07-02 10:00:00,0.03
D_GANIVET,2020-07-02 10:00:00,0
NAT_O77015,2020-07-02 10:00:00,28.3514
O6140010,2020-07-02 10:00:00,155.835
O7094010,2020-07-02 10:00:00,1.772
O6140010,2020-07-02 09:45:00,158.565
O7094010,2020-07-02 09:45:00,1.728
O6140010,2020-07-02 09:30:00,163.635
O7094010,2020-07-02 09:30:00,1.772
O6140010,2020-07-02 09:15:00,166.68
O7094010,2020-07-02 09:15:00,1.706
COUTET,2020-07-02 09:00:00,74
O7145220,2020-07-02 09:00:00,0.18
O7041510,2020-07-02 09:00:00,4.16
O7101510,2020-07-02 09:00:00,6.61
O7054010,2020-07-02 09:00:00,0.5
O7074020,2020-07-02 09:00:00,0.67
ENTEDF,2020-07-02 09:00:00,90
CAHEDF,2020-07-02 09:00:00,70.1
O7161510_E,2020-07-02 09:00:00,15.9
D_MOULINET,2020-07-02 09:00:00,0.03
D_GANIVET,2020-07-02 09:00:00,0
NAT_O77015,2020-07-02 09:00:00,30.9651
O6140010,2020-07-02 09:00:00,167.31
O7094010,2020-07-02 09:00:00,1.695
GOUL,2020-07-02 09:00:00,1.62
O6140010,2020-07-02 08:45:00,166.68
O7094010,2020-07-02 08:45:00,1.695
O6140010,2020-07-02 08:30:00,163.44
O7094010,2020-07-02 08:30:00,1.695
O6140010,2020-07-02 08:15:00,158.955
O7094010,2020-07-02 08:15:00,1.695
COUTET,2020-07-02 08:00:00,76.5
O7145220,2020-07-02 08:00:00,0.18
O7041510,2020-07-02 08:00:00,4.14
O7101510,2020-07-02 08:00:00,6.64
O7054010,2020-07-02 08:00:00,0.5
O7074020,2020-07-02 08:00:00,0.66
ENTEDF,2020-07-02 08:00:00,76.6
CAHEDF,2020-07-02 08:00:00,73.6
O7161510_E,2020-07-02 08:00:00,15.3
D_MOULINET,2020-07-02 08:00:00,0.03
D_GANIVET,2020-07-02 08:00:00,0
NAT_O77015,2020-07-02 08:00:00,31.1078
O6140010,2020-07-02 08:00:00,161.88
O7094010,2020-07-02 08:00:00,1.695
GOUL,2020-07-02 08:00:00,1.62
O6140010,2020-07-02 07:45:00,166.68
O7094010,2020-07-02 07:45:00,1.695
O6140010,2020-07-02 07:30:00,172.56
O7094010,2020-07-02 07:30:00,1.695
O6140010,2020-07-02 07:15:00,180.75
O7094010,2020-07-02 07:15:00,1.684
O6140010,2020-07-02 07:00:00,181.59
O7094010,2020-07-02 07:00:00,1.695
COUTET,2020-07-02 07:00:00,80.2
O7145220,2020-07-02 07:00:00,0.16
O7041510,2020-07-02 07:00:00,4.1
O7101510,2020-07-02 07:00:00,6.64
O7054010,2020-07-02 07:00:00,0.5
O7074020,2020-07-02 07:00:00,0.65
ENTEDF,2020-07-02 07:00:00,66
CAHEDF,2020-07-02 07:00:00,76.3
GOUL,2020-07-02 07:00:00,1.62
O7161510_E,2020-07-02 07:00:00,5.04
D_MOULINET,2020-07-02 07:00:00,0.03
D_GANIVET,2020-07-02 07:00:00,0
NAT_O77015,2020-07-02 07:00:00,31.2624
O6140010,2020-07-02 06:45:00,184.11
O7094010,2020-07-02 06:45:00,1.695
O6140010,2020-07-02 06:30:00,187.47
O7094010,2020-07-02 06:30:00,1.695
O6140010,2020-07-02 06:15:00,187.47
O7094010,2020-07-02 06:15:00,1.695
O6140010,2020-07-02 06:00:00,189.15
O7094010,2020-07-02 06:00:00,1.684
COUTET,2020-07-02 06:00:00,82.7
O7145220,2020-07-02 06:00:00,0.16
O7041510,2020-07-02 06:00:00,4.16
O7101510,2020-07-02 06:00:00,6.66
O7054010,2020-07-02 06:00:00,0.49
O7074020,2020-07-02 06:00:00,0.66
ENTEDF,2020-07-02 06:00:00,52.7
CAHEDF,2020-07-02 06:00:00,69.2
GOUL,2020-07-02 06:00:00,1.62
O7161510_E,2020-07-02 06:00:00,5.19
D_MOULINET,2020-07-02 06:00:00,0.03
D_GANIVET,2020-07-02 06:00:00,0
NAT_O77015,2020-07-02 06:00:00,31.3308
O6140010,2020-07-02 05:45:00,187.26
O7094010,2020-07-02 05:45:00,1.684
O6140010,2020-07-02 05:30:00,186
O7094010,2020-07-02 05:30:00,1.662
O6140010,2020-07-02 05:15:00,184.95
O7094010,2020-07-02 05:15:00,1.673
COUTET,2020-07-02 05:00:00,88.5
O7145220,2020-07-02 05:00:00,0.15
O7041510,2020-07-02 05:00:00,4.22
O7101510,2020-07-02 05:00:00,6.69
O7054010,2020-07-02 05:00:00,0.49
O7074020,2020-07-02 05:00:00,0.67
ENTEDF,2020-07-02 05:00:00,41.6
CAHEDF,2020-07-02 05:00:00,67.9
O7161510_E,2020-07-02 05:00:00,5.63
D_MOULINET,2020-07-02 05:00:00,0.03
D_GANIVET,2020-07-02 05:00:00,0
NAT_O77015,2020-07-02 05:00:00,31.6379
O6140010,2020-07-02 05:00:00,184.11
O7094010,2020-07-02 05:00:00,1.673
GOUL,2020-07-02 05:00:00,1.62
O6140010,2020-07-02 04:45:00,181.38
O7094010,2020-07-02 04:45:00,1.64
O6140010,2020-07-02 04:30:00,178.65
O7094010,2020-07-02 04:30:00,1.673
O6140010,2020-07-02 04:15:00,176.13
O7094010,2020-07-02 04:15:00,1.64
COUTET,2020-07-02 04:00:00,91.4
O7145220,2020-07-02 04:00:00,0.15
O7041510,2020-07-02 04:00:00,4.31
O7101510,2020-07-02 04:00:00,6.72
O7054010,2020-07-02 04:00:00,0.48
O7074020,2020-07-02 04:00:00,0.67
ENTEDF,2020-07-02 04:00:00,41.5
CAHEDF,2020-07-02 04:00:00,67.7
O7161510_E,2020-07-02 04:00:00,6.56
D_MOULINET,2020-07-02 04:00:00,0.03
D_GANIVET,2020-07-02 04:00:00,0
NAT_O77015,2020-07-02 04:00:00,31.8902
O6140010,2020-07-02 04:00:00,175.71
O7094010,2020-07-02 04:00:00,1.62
GOUL,2020-07-02 04:00:00,1.63
O6140010,2020-07-02 03:45:00,175.71
O7094010,2020-07-02 03:45:00,1.64
O6140010,2020-07-02 03:30:00,173.19
O7094010,2020-07-02 03:30:00,1.673
O6140010,2020-07-02 03:15:00,172.35
O7094010,2020-07-02 03:15:00,1.662
COUTET,2020-07-02 03:00:00,96.6
O7145220,2020-07-02 03:00:00,0.15
O7041510,2020-07-02 03:00:00,4.37
O7101510,2020-07-02 03:00:00,6.75
O7054010,2020-07-02 03:00:00,0.48
O7074020,2020-07-02 03:00:00,0.66
ENTEDF,2020-07-02 03:00:00,42.5
CAHEDF,2020-07-02 03:00:00,67.2
GOUL,2020-07-02 03:00:00,1.64
O7161510_E,2020-07-02 03:00:00,7.91
D_MOULINET,2020-07-02 03:00:00,0.03
D_GANIVET,2020-07-02 03:00:00,0
NAT_O77015,2020-07-02 03:00:00,32.6807
O6140010,2020-07-02 03:00:00,169.2
O7094010,2020-07-02 03:00:00,1.64
O6140010,2020-07-02 02:45:00,169.41
O7094010,2020-07-02 02:45:00,1.62
O6140010,2020-07-02 02:30:00,169.2
O7094010,2020-07-02 02:30:00,1.62
O6140010,2020-07-02 02:15:00,169.41
O7094010,2020-07-02 02:15:00,1.62
COUTET,2020-07-02 02:00:00,97.8
O7145220,2020-07-02 02:00:00,0.16
O7041510,2020-07-02 02:00:00,4.28
O7101510,2020-07-02 02:00:00,6.75
O7054010,2020-07-02 02:00:00,0.48
O7074020,2020-07-02 02:00:00,0.65
ENTEDF,2020-07-02 02:00:00,44.6
CAHEDF,2020-07-02 02:00:00,68.3
GOUL,2020-07-02 02:00:00,1.66
O7161510_E,2020-07-02 02:00:00,9.43
D_MOULINET,2020-07-02 02:00:00,0.03
D_GANIVET,2020-07-02 02:00:00,0
NAT_O77015,2020-07-02 02:00:00,33.1191
O6140010,2020-07-02 02:00:00,169.41
O7094010,2020-07-02 02:00:00,1.64
O6140010,2020-07-02 01:45:00,169.41
O7094010,2020-07-02 01:45:00,1.673
O6140010,2020-07-02 01:30:00,169.41
O7094010,2020-07-02 01:30:00,1.684
O6140010,2020-07-02 01:15:00,169.41
O7094010,2020-07-02 01:15:00,1.695
COUTET,2020-07-02 01:00:00,103
O7145220,2020-07-02 01:00:00,0.15
O7041510,2020-07-02 01:00:00,4.28
O7101510,2020-07-02 01:00:00,6.78
O7054010,2020-07-02 01:00:00,0.47
O7074020,2020-07-02 01:00:00,0.65
ENTEDF,2020-07-02 01:00:00,57.5
CAHEDF,2020-07-02 01:00:00,69
O7161510_E,2020-07-02 01:00:00,12.2
D_MOULINET,2020-07-02 01:00:00,0.03
D_GANIVET,2020-07-02 01:00:00,0
NAT_O77015,2020-07-02 01:00:00,33.755
GOUL,2020-07-02 01:00:00,1.66
O6140010,2020-07-02 01:00:00,168.78
O7094010,2020-07-02 01:00:00,1.695
O6140010,2020-07-02 00:45:00,166.68
O7094010,2020-07-02 00:45:00,1.695
O6140010,2020-07-02 00:30:00,166.68
O7094010,2020-07-02 00:30:00,1.706
O6140010,2020-07-02 00:15:00,164.415
O7094010,2020-07-02 00:15:00,1.75
COUTET,2020-07-02 00:00:00,106
O7145220,2020-07-02 00:00:00,0.15
O7041510,2020-07-02 00:00:00,4.24
O7101510,2020-07-02 00:00:00,6.84
O7054010,2020-07-02 00:00:00,0.47
O7074020,2020-07-02 00:00:00,0.64
ENTEDF,2020-07-02 00:00:00,80.2
CAHEDF,2020-07-02 00:00:00,69.4
O7161510_E,2020-07-02 00:00:00,15.9
D_MOULINET,2020-07-02 00:00:00,0.03
D_GANIVET,2020-07-02 00:00:00,0
NAT_O77015,2020-07-02 00:00:00,33.7664
GOUL,2020-07-02 00:00:00,1.63
O6140010,2020-07-02 00:00:00,164.415
O7094010,2020-07-02 00:00:00,1.75
O6140010,2020-07-01 23:45:00,163.635
O7094010,2020-07-01 23:45:00,1.717
O6140010,2020-07-01 23:30:00,165.42
O7094010,2020-07-01 23:30:00,1.706
O6140010,2020-07-01 23:15:00,166.68
O7094010,2020-07-01 23:15:00,1.695
COUTET,2020-07-01 23:00:00,116
O7145220,2020-07-01 23:00:00,0.15
O7041510,2020-07-01 23:00:00,4.24
O7101510,2020-07-01 23:00:00,6.9
O7054010,2020-07-01 23:00:00,0.47
O7074020,2020-07-01 23:00:00,0.66
ENTEDF,2020-07-01 23:00:00,90.7
CAHEDF,2020-07-01 23:00:00,72.9
GOUL,2020-07-01 23:00:00,1.62
O7161510_E,2020-07-01 23:00:00,15.9
D_MOULINET,2020-07-01 23:00:00,0.03
D_GANIVET,2020-07-01 23:00:00,0
NAT_O77015,2020-07-01 23:00:00,31.6308
O6140010,2020-07-01 23:00:00,165.63
O7094010,2020-07-01 23:00:00,1.695
O6140010,2020-07-01 22:45:00,166.68
O7094010,2020-07-01 22:45:00,1.695
O6140010,2020-07-01 22:30:00,166.68
O7094010,2020-07-01 22:30:00,1.695
O6140010,2020-07-01 22:15:00,164.61
O7094010,2020-07-01 22:15:00,1.695
COUTET,2020-07-01 22:00:00,113
O7145220,2020-07-01 22:00:00,0.16
O7041510,2020-07-01 22:00:00,4.16
O7101510,2020-07-01 22:00:00,6.87
O7054010,2020-07-01 22:00:00,0.47
O7074020,2020-07-01 22:00:00,0.64
ENTEDF,2020-07-01 22:00:00,98.7
CAHEDF,2020-07-01 22:00:00,76.3
GOUL,2020-07-01 22:00:00,1.61
O7161510_E,2020-07-01 22:00:00,16.2
D_MOULINET,2020-07-01 22:00:00,0.03
D_GANIVET,2020-07-01 22:00:00,0
NAT_O77015,2020-07-01 22:00:00,31.4783
O6140010,2020-07-01 22:00:00,164.22
O7094010,2020-07-01 22:00:00,1.695
O6140010,2020-07-01 21:45:00,165
O7094010,2020-07-01 21:45:00,1.695
O6140010,2020-07-01 21:30:00,165.42
O7094010,2020-07-01 21:30:00,1.695
O6140010,2020-07-01 21:15:00,166.89
O7094010,2020-07-01 21:15:00,1.695
COUTET,2020-07-01 21:00:00,101
O7145220,2020-07-01 21:00:00,0.17
O7041510,2020-07-01 21:00:00,4.14
O7101510,2020-07-01 21:00:00,6.81
O7054010,2020-07-01 21:00:00,0.47
O7074020,2020-07-01 21:00:00,0.68
ENTEDF,2020-07-01 21:00:00,87.3
CAHEDF,2020-07-01 21:00:00,82.5
O7161510_E,2020-07-01 21:00:00,16.1
D_MOULINET,2020-07-01 21:00:00,0.03
D_GANIVET,2020-07-01 21:00:00,0
NAT_O77015,2020-07-01 21:00:00,31.1381
GOUL,2020-07-01 21:00:00,1.6
O6140010,2020-07-01 21:00:00,166.26
O7094010,2020-07-01 21:00:00,1.695
O6140010,2020-07-01 20:45:00,166.68
O7094010,2020-07-01 20:45:00,1.695
O6140010,2020-07-01 20:30:00,167.52
O7094010,2020-07-01 20:30:00,1.695
O6140010,2020-07-01 20:15:00,169.2
O7094010,2020-07-01 20:15:00,1.695
COUTET,2020-07-01 20:00:00,91.9
O7145220,2020-07-01 20:00:00,0.18
O7041510,2020-07-01 20:00:00,4.16
O7101510,2020-07-01 20:00:00,6.84
O7054010,2020-07-01 20:00:00,0.47
O7074020,2020-07-01 20:00:00,0.75
ENTEDF,2020-07-01 20:00:00,73
CAHEDF,2020-07-01 20:00:00,90.9
O7161510_E,2020-07-01 20:00:00,16.1
D_MOULINET,2020-07-01 20:00:00,0.03
D_GANIVET,2020-07-01 20:00:00,0
NAT_O77015,2020-07-01 20:00:00,31.1614
O6140010,2020-07-01 20:00:00,173.19
O7094010,2020-07-01 20:00:00,1.695
GOUL,2020-07-01 20:00:00,1.61
O6140010,2020-07-01 19:45:00,175.71
O7094010,2020-07-01 19:45:00,1.695
O6140010,2020-07-01 19:30:00,178.65
O7094010,2020-07-01 19:30:00,1.695
O6140010,2020-07-01 19:15:00,182.01
O7094010,2020-07-01 19:15:00,1.706
COUTET,2020-07-01 19:00:00,88.5
O7145220,2020-07-01 19:00:00,0.18
O7041510,2020-07-01 19:00:00,4.18
O7101510,2020-07-01 19:00:00,7.13
O7054010,2020-07-01 19:00:00,0.48
O7074020,2020-07-01 19:00:00,0.71
ENTEDF,2020-07-01 19:00:00,64.6
CAHEDF,2020-07-01 19:00:00,94.6
GOUL,2020-07-01 19:00:00,1.63
O7161510_E,2020-07-01 19:00:00,16.4
D_MOULINET,2020-07-01 19:00:00,0.03
D_GANIVET,2020-07-01 19:00:00,0
NAT_O77015,2020-07-01 19:00:00,31.8467
O6140010,2020-07-01 19:00:00,183.69
O7094010,2020-07-01 19:00:00,1.728
O6140010,2020-07-01 18:45:00,184.74
O7094010,2020-07-01 18:45:00,1.695
O6140010,2020-07-01 18:30:00,187.26
O7094010,2020-07-01 18:30:00,1.717
O6140010,2020-07-01 18:15:00,187.47
O7094010,2020-07-01 18:15:00,1.717
COUTET,2020-07-01 18:00:00,86.3
O7145220,2020-07-01 18:00:00,0.19
O7041510,2020-07-01 18:00:00,4.2
O7101510,2020-07-01 18:00:00,7.47
O7054010,2020-07-01 18:00:00,0.48
O7074020,2020-07-01 18:00:00,0.69
ENTEDF,2020-07-01 18:00:00,65.7
CAHEDF,2020-07-01 18:00:00,96.3
GOUL,2020-07-01 18:00:00,1.64
O7161510_E,2020-07-01 18:00:00,16.4
